desviations_matrix_abs,subj,cond
0.02284788940434,UARR1,UWS
0.038291038443467,UARR1,UWS
0.0179266061017442,UARR1,UWS
0.079197696271313,UARR1,UWS
0.110891733305863,UARR1,UWS
0.116695481063869,UARR1,UWS
0.018383967275287,UARR1,UWS
0.307702709191158,UARR1,UWS
0.150778058017807,UARR1,UWS
0.04985350878124,UARR1,UWS
0.03362783064922,UARR1,UWS
0.080027124340066,UARR2,UWS
0.0617699083296869,UARR2,UWS
0.076439791597564,UARR2,UWS
0.091412537205065,UARR2,UWS
0.00684610646691619,UARR2,UWS
0.159692271119383,UARR2,UWS
0.131503273336349,UARR2,UWS
0.119604443567217,UARR2,UWS
0.044643065758617,UARR2,UWS
0.074343418987588,UARR2,UWS
0.108006913797278,UARR2,UWS
0.08152375979911,UARR2,UWS
0.0380081720239496,UARR2,UWS
0.114480644093223,UARR2,UWS
0.0985046266138618,UARR2,UWS
0.00847590468298703,UARR2,UWS
0.03394616580291,UARR2,UWS
0.049061312989013,UARR2,UWS
0.379834018766662,UARR2,UWS
0.013012704748183,UARR2,UWS
0.00709898935753298,UARR2,UWS
0.0396196222180395,UARR2,UWS
0.023266512972007,UARR2,UWS
0.004214746082083,UARR2,UWS
0.041095829196772,UARR2,UWS
0.0150225516407301,UARR2,UWS
0.252935739242689,UARR2,UWS
0.123422500171622,UARR2,UWS
0.00661606810071902,UARR2,UWS
0.04062586637884,UARR2,UWS
0.02958656634844,UARR2,UWS
0.012461720071607,UARR2,UWS
0.000465343698276,UARR2,UWS
0.109428609298857,UARR2,UWS
0.0396543656547883,UARR2,UWS
0.272813912274275,UARR2,UWS
0.028298722708545,UARR2,UWS
0.087485151693885,UARR2,UWS
0.164710537234446,UARR2,UWS
0.110600607136511,UARR2,UWS
0.13287200455991,UARR2,UWS
0.0515169858185388,UARR2,UWS
0.049213303692181,UARR2,UWS
0.019284579451251,UARR2,UWS
0.0493547713695591,UARR2,UWS
0.013689789472194,UARR2,UWS
0.098490114081602,UARR2,UWS
0.043853410619891,UARR2,UWS
0.473403873178565,UARR2,UWS
0.07033158506802,UARR2,UWS
0.082249009452967,UARR2,UWS
0.256185705001333,UARR2,UWS
0.040038646716255,UARR2,UWS
0.402292607718104,UARR2,UWS
0.205708726957616,UARR2,UWS
0.0315559679873241,UARR3,UWS
0.017679049565619,UARR3,UWS
0.134728949771342,UARR3,UWS
0.073614587733641,UARR3,UWS
0.147722399569832,UARR3,UWS
0.038002435944851,UARR3,UWS
0.0766545444358307,UARR3,UWS
0.064767960086911,UARR3,UWS
0.007980578490421,UARR3,UWS
0.069768692323187,UARR3,UWS
0.0132000213011001,UARR3,UWS
0.418558234314212,UARR3,UWS
0.0624386769052723,UARR3,UWS
0.205255289132813,UARR3,UWS
0.0629280056065517,UARR3,UWS
0.00751537084312592,UARR3,UWS
0.039254639198853,UARR3,UWS
0.028651491665437,UARR3,UWS
0.0567054477133659,UARR3,UWS
0.328773547140647,UARR3,UWS
0.067823199274649,UARR3,UWS
0.215159054778182,UARR3,UWS
0.027001043078507,UARR3,UWS
0.0378513372925421,UARR3,UWS
0.0546183723155821,UARR3,UWS
0.0311423952012107,UARR3,UWS
0.058428530123372,UARR3,UWS
0.149536143221866,UARR3,UWS
0.103487654498509,UARR3,UWS
0.0399878661500936,UARR3,UWS
0.184190291114911,UARR3,UWS
0.205064246664066,UARR3,UWS
0.0857432674247171,UARR3,UWS
0.16106303156116,UARR3,UWS
0.066525224020502,UARR3,UWS
0.00620912985414701,UARR3,UWS
0.101551489862754,UARR3,UWS
0.111584054506559,UARR3,UWS
0.019428232943184,UARR3,UWS
0.0519662684942001,UARR3,UWS
0.0792588708029268,UARR3,UWS
0.171472458474398,UARR3,UWS
0.199299120439934,UARR3,UWS
0.040963750300084,UARR3,UWS
0.129935268684479,UARR3,UWS
0.00209116668204001,UARR3,UWS
0.013787365836866,UARR3,UWS
0.050858004133442,UARR3,UWS
0.040897071970322,UARR3,UWS
0.00801621770752103,UARR3,UWS
0.053178012216442,UARR3,UWS
0.059685591339607,UARR3,UWS
0.047974301330947,UARR3,UWS
0.075707577967705,UARR3,UWS
0.043962596775657,UARR3,UWS
0.09413809322832,UARR4,UWS
0.047354627040704,UARR4,UWS
0.029130402961141,UARR4,UWS
0.066946689674124,UARR4,UWS
0.00410204137034409,UARR4,UWS
0.048559998125243,UARR4,UWS
0.0957428327883013,UARR4,UWS
0.037730927028451,UARR4,UWS
0.096379647608574,UARR4,UWS
0.078091546424982,UARR4,UWS
0.040622817328361,UARR4,UWS
0.024230653826796,UARR4,UWS
0.00748108183234233,UARR4,UWS
0.0011035323913883,UARR4,UWS
0.0713019249711331,UARR4,UWS
0.012135805189983,UARR4,UWS
0.011313579135052,UARR4,UWS
0.019186162233758,UARR4,UWS
0.015141895170037,UARR4,UWS
0.047075668363555,UARR4,UWS
0.00330075915676398,UARR4,UWS
0.0123172835653556,UARR4,UWS
0.00717614895494201,UARR4,UWS
0.086871841262383,UARR4,UWS
0.006268194890658,UARR4,UWS
0.0065109640383553,UARR4,UWS
0.027985858762599,UARR4,UWS
0.046311989980439,UARR4,UWS
0.026788514098227,UARR4,UWS
0.106018957618952,UARR4,UWS
0.148347352162898,UARR4,UWS
0.010672427059782,UARR4,UWS
0.080238887673078,UARR4,UWS
0.006325709633027,UARR4,UWS
0.0189553135674104,UARR4,UWS
0.032336993048986,UARR4,UWS
0.047989019451339,UARR4,UWS
0.061903769697837,UARR4,UWS
0.00236318888321602,UARR4,UWS
0.0501893796156034,UARR4,UWS
0.090157429814867,UARR4,UWS
0.028504140383928,UARR4,UWS
0.0175408780423644,UARR4,UWS
0.0187815372798126,UARR4,UWS
0.022048477097545,UARR4,UWS
0.000128582494269003,UARR4,UWS
0.0548289054989063,UARR4,UWS
0.033191093242008,UARR4,UWS
0.073766181625595,UARR4,UWS
0.091464857115658,UARR4,UWS
0.0310282675300517,UARR4,UWS
0.047322916559673,UARR4,UWS
0.109034942432138,UARR4,UWS
0.033545844605705,UARR4,UWS
0.081287729079926,UARR4,UWS
0.094087790084934,UARR5,UWS
0.23612678267371,UARR5,UWS
0.0442423162522506,UARR5,UWS
0.0459697757133531,UARR5,UWS
0.095066174899204,UARR5,UWS
0.046053027617485,UARR5,UWS
0.130000028118855,UARR5,UWS
0.076571439588515,UARR5,UWS
0.268168229002585,UARR5,UWS
0.055342086036256,UARR5,UWS
0.046680788728388,UARR5,UWS
0.004708598564688,UARR5,UWS
0.0567397998458499,UARR5,UWS
0.015678449186723,UARR5,UWS
0.102441193446759,UARR5,UWS
0.100325554027866,UARR5,UWS
0.0874937996803784,UARR5,UWS
0.122489669946863,UARR5,UWS
0.112948312541591,UARR5,UWS
0.049687743105699,UARR5,UWS
0.100994504421898,UARR5,UWS
0.203144803342181,UARR5,UWS
0.173852096381838,UARR5,UWS
0.400865080843538,UARR5,UWS
0.0601976638043192,UARR5,UWS
0.129400509864201,UARR5,UWS
0.239051371840711,UARR5,UWS
0.035123425562957,UARR5,UWS
0.0013538894110047,UARR5,UWS
0.0406187384241705,UARR5,UWS
0.0947353046182794,UARR5,UWS
0.010231534093454,UARR5,UWS
0.041503225836154,UARR5,UWS
0.051827345702665,UARR5,UWS
0.0897465990976236,UARR5,UWS
0.102756681275448,UARR5,UWS
0.139326072133949,UARR5,UWS
0.107410170342843,UARR5,UWS
0.119853271123531,UARR5,UWS
0.148446297013538,UARR5,UWS
0.087067283457039,UARR5,UWS
0.091785841838053,UARR5,UWS
0.081852226948798,UARR5,UWS
0.017480363924379,UARR5,UWS
0.117771357648578,UARR5,UWS
0.078680448776592,UARR5,UWS
0.027091541821237,UARR5,UWS
0.078741219401531,UARR5,UWS
0.00695872123430002,UARR5,UWS
0.0829029208331861,UARR5,UWS
0.368955250489842,UARR5,UWS
0.051418506726948,UARR5,UWS
0.0610541393609334,UARR5,UWS
0.072433971523175,UARR5,UWS
0.487369121363797,UARR5,UWS
0.011372898752093,UARR6,UWS
0.081535641768999,UARR6,UWS
0.091402465497344,UARR6,UWS
0.027827000024801,UARR6,UWS
0.0465995562865155,UARR6,UWS
0.114201754368696,UARR6,UWS
0.0463682142812316,UARR6,UWS
0.091864387921241,UARR6,UWS
0.062454538443089,UARR6,UWS
0.183620810265539,UARR6,UWS
0.0236768344377421,UARR6,UWS
0.082111092772552,UARR6,UWS
0.0888702269285367,UARR6,UWS
0.009703210353526,UARR6,UWS
0.0103467532361169,UARR6,UWS
0.023358342441919,UARR6,UWS
0.221435956530877,UARR6,UWS
0.40722997094613,UARR6,UWS
0.147772532710678,UARR6,UWS
0.120341127764088,UARR6,UWS
0.156427936965788,UARR6,UWS
0.0874122175369451,UARR6,UWS
0.151239230902147,UARR6,UWS
0.088917453895377,UARR6,UWS
0.138183911072868,UARR6,UWS
0.056025096228509,UARR6,UWS
0.00276218871311601,UARR6,UWS
0.0742431792618949,UARR6,UWS
0.0641730157028663,UARR6,UWS
0.144454342015283,UARR6,UWS
0.010167652799971,UARR6,UWS
0.182486375299561,UARR6,UWS
0.0231662360035941,UARR6,UWS
0.028692260346284,UARR6,UWS
0.0125427221766951,UARR6,UWS
0.100572831393331,UARR6,UWS
0.024861059880172,UARR6,UWS
0.088404319500982,UARR6,UWS
0.116588020293259,UARR6,UWS
0.315484076967777,UARR6,UWS
0.099042899788749,UARR6,UWS
0.010329345906636,UARR6,UWS
0.038541466146323,UARR6,UWS
0.220451863796015,UARR6,UWS
0.157224140613194,UARR6,UWS
0.027646806134837,UARR6,UWS
0.21915898986515,UARR6,UWS
0.123632628666913,UARR6,UWS
0.010917603444799,UARR6,UWS
0.114544723689702,UARR6,UWS
0.214431123168271,UARR6,UWS
0.110286740787486,UARR6,UWS
0.141531985474576,UARR6,UWS
0.015290185854464,UARR6,UWS
0.70710544901082,UARR6,UWS
0.017573912957637,UARR7,UWS
0.0799115790791917,UARR7,UWS
0.034330372132641,UARR7,UWS
0.10862071161067,UARR7,UWS
0.028912996723696,UARR7,UWS
0.047345681091182,UARR7,UWS
0.12530848803491,UARR7,UWS
0.00113655798543899,UARR7,UWS
0.033710018032129,UARR7,UWS
0.015592024413353,UARR7,UWS
0.049536184584506,UARR7,UWS
0.031196953141349,UARR7,UWS
0.0224645975932959,UARR7,UWS
0.032229254670243,UARR7,UWS
0.0175282395945821,UARR7,UWS
0.010646659272432,UARR7,UWS
0.031043481002584,UARR7,UWS
0.02896931334756,UARR7,UWS
0.01924003882174,UARR7,UWS
0.0028642779489169,UARR7,UWS
0.039185927542245,UARR7,UWS
0.06144135219401,UARR7,UWS
0.0477781811382511,UARR7,UWS
0.029969236606748,UARR7,UWS
0.039186947029834,UARR7,UWS
0.015921322664551,UARR7,UWS
0.00832020133072001,UARR7,UWS
0.0137042954841868,UARR7,UWS
0.031196084060409,UARR7,UWS
0.013419504702353,UARR7,UWS
0.016612764644659,UARR7,UWS
0.01140441712261,UARR7,UWS
0.00664993047079401,UARR7,UWS
0.0210233412049966,UARR7,UWS
0.102544808741158,UARR7,UWS
0.028091702117754,UARR7,UWS
0.058458618394647,UARR7,UWS
0.0416406329532123,UARR7,UWS
0.00844687304325303,UARR7,UWS
0.0072264809170564,UARR7,UWS
0.0397502240745384,UARR7,UWS
0.0144594181887432,UARR7,UWS
0.0129954574006637,UARR7,UWS
0.034552351900972,UARR7,UWS
0.000231365272161999,UARR7,UWS
0.036752370381221,UARR7,UWS
0.0339113800316161,UARR7,UWS
0.047277165708203,UARR7,UWS
0.0070351209866734,UARR7,UWS
0.057910081363422,UARR7,UWS
0.0598252931253252,UARR7,UWS
0.0167176872187064,UARR7,UWS
0.026973376126868,UARR7,UWS
0.085439671476817,UARR7,UWS
0.038205573971355,UARR7,UWS
0.031840246275144,UARR8,UWS
0.040310382627604,UARR8,UWS
0.077251398628164,UARR8,UWS
0.041742311100676,UARR8,UWS
0.051224780878929,UARR8,UWS
0.164232461472775,UARR8,UWS
0.096387483476582,UARR8,UWS
0.00396571368509596,UARR8,UWS
0.044194714556099,UARR8,UWS
0.087450004421964,UARR8,UWS
0.00553339005338793,UARR8,UWS
0.0595966514113709,UARR8,UWS
0.012611268861563,UARR8,UWS
0.0045796726378896,UARR8,UWS
0.0633935624315845,UARR8,UWS
0.00606610034978894,UARR8,UWS
0.017950456254479,UARR8,UWS
0.039972239180046,UARR8,UWS
0.099217332282975,UARR8,UWS
0.011419570742299,UARR8,UWS
0.00272312090509996,UARR8,UWS
0.010230598061275,UARR8,UWS
0.0335593639189819,UARR8,UWS
0.068160631958707,UARR8,UWS
0.010376992502192,UARR8,UWS
0.0046220583068165,UARR8,UWS
0.060712467415078,UARR8,UWS
0.069951227716793,UARR8,UWS
0.036591154374371,UARR8,UWS
0.185075337837568,UARR8,UWS
0.025585595723226,UARR8,UWS
0.012673044326576,UARR8,UWS
0.027738954385465,UARR8,UWS
0.131380112451112,UARR8,UWS
0.025612504423461,UARR8,UWS
0.048361093426001,UARR8,UWS
0.037365353620401,UARR8,UWS
0.0287572187255148,UARR8,UWS
0.036956094854068,UARR8,UWS
0.0657913434506979,UARR8,UWS
0.0405959628544312,UARR8,UWS
0.0229200236074879,UARR8,UWS
0.018783689686754,UARR8,UWS
0.169846417728091,UARR8,UWS
0.0932976467770732,UARR8,UWS
0.145297515721531,UARR8,UWS
0.0365267388339817,UARR8,UWS
0.123397237864344,UARR8,UWS
0.05464544141322,UARR8,UWS
0.02265185902707,UARR8,UWS
0.040906286593259,UARR8,UWS
0.09946514097449,UARR8,UWS
0.117541228459172,UARR8,UWS
0.098179862406603,UARR8,UWS
0.00700743267728998,UARR8,UWS
0.059495647211048,UARR9,UWS
0.103001764796368,UARR9,UWS
0.060049003903805,UARR9,UWS
0.0531105201190459,UARR9,UWS
0.003001603504901,UARR9,UWS
0.050638845248205,UARR9,UWS
0.12512801104384,UARR9,UWS
0.048640425285393,UARR9,UWS
0.020313583649568,UARR9,UWS
0.00311840348537501,UARR9,UWS
0.043021123061023,UARR9,UWS
0.0221740678887881,UARR9,UWS
0.01555496089172,UARR9,UWS
0.0209889917251819,UARR9,UWS
0.00962661219667402,UARR9,UWS
0.0370265032620349,UARR9,UWS
0.0147008419351859,UARR9,UWS
0.04922399079407,UARR9,UWS
0.015822847818707,UARR9,UWS
0.021966342456184,UARR9,UWS
0.070141869490621,UARR9,UWS
0.04543810005527,UARR9,UWS
0.06750267389716,UARR9,UWS
0.0234364125506159,UARR9,UWS
0.026970395405679,UARR9,UWS
0.095192233210602,UARR9,UWS
0.000657073220325988,UARR9,UWS
0.0045800014112774,UARR9,UWS
0.037091033110265,UARR9,UWS
0.063917173260251,UARR9,UWS
0.021932333462815,UARR9,UWS
0.00613604728934802,UARR9,UWS
0.038991977722523,UARR9,UWS
0.030603118417118,UARR9,UWS
0.0933258496909465,UARR9,UWS
0.138249164690918,UARR9,UWS
0.091682534555519,UARR9,UWS
0.0156003355749501,UARR9,UWS
0.067429102941414,UARR9,UWS
0.0315870144166759,UARR9,UWS
0.030805829716501,UARR9,UWS
0.00186786295732499,UARR9,UWS
0.0063125361798252,UARR9,UWS
0.042566056256072,UARR9,UWS
0.048301741085553,UARR9,UWS
0.060126407261658,UARR9,UWS
0.0040374405776055,UARR9,UWS
0.077084882478992,UARR9,UWS
0.063038897661954,UARR9,UWS
0.054517319071277,UARR9,UWS
0.130928746830472,UARR9,UWS
0.0926119484137691,UARR9,UWS
0.046078331670201,UARR9,UWS
0.00759898379484902,UARR9,UWS
0.0144855331206269,UARR9,UWS
0.00515002979261103,UARR10,UWS
0.0182245650623164,UARR10,UWS
0.042416736180934,UARR10,UWS
0.00399439264309098,UARR10,UWS
0.0311370087924054,UARR10,UWS
0.025772000069701,UARR10,UWS
0.0193789460421683,UARR10,UWS
0.025029499609893,UARR10,UWS
0.00832406096754601,UARR10,UWS
0.0168611466490211,UARR10,UWS
0.01092443592141,UARR10,UWS
0.008698127636106,UARR10,UWS
0.025122660506796,UARR10,UWS
0.034877071012633,UARR10,UWS
0.0678397216646572,UARR10,UWS
0.00375511145858803,UARR10,UWS
0.0177514397641569,UARR10,UWS
0.036651830809898,UARR10,UWS
0.033720438268165,UARR10,UWS
0.035805411374951,UARR10,UWS
0.02262711329261,UARR10,UWS
0.0260117343753854,UARR10,UWS
0.014825407746654,UARR10,UWS
0.019526380561588,UARR10,UWS
0.038702205773968,UARR10,UWS
0.058807849299117,UARR10,UWS
0.044617510870878,UARR10,UWS
0.0082636173756173,UARR10,UWS
0.00431962860801599,UARR10,UWS
0.0401219305150838,UARR10,UWS
0.00954591209806505,UARR10,UWS
0.00622089144900906,UARR10,UWS
0.028170988992415,UARR10,UWS
0.040066821171992,UARR10,UWS
0.0429792769700941,UARR10,UWS
0.049299885972219,UARR10,UWS
0.000814534591036975,UARR10,UWS
0.0283647839581362,UARR10,UWS
0.00799330032724499,UARR10,UWS
0.01651203666962,UARR10,UWS
0.03739868339516,UARR10,UWS
0.00872640542830079,UARR10,UWS
0.014527317279731,UARR10,UWS
0.0220768294749453,UARR10,UWS
0.00142587227324398,UARR10,UWS
0.079257810797482,UARR10,UWS
0.0571954575096638,UARR10,UWS
0.049952448971511,UARR10,UWS
0.0270319993120848,UARR10,UWS
0.00475112904612307,UARR10,UWS
0.0050972191076129,UARR10,UWS
0.016813733643771,UARR10,UWS
0.014143490955159,UARR10,UWS
0.042069871949781,UARR10,UWS
0.077205463738805,UARR10,UWS
0.071640072133959,UARR11,UWS
0.074338131845019,UARR11,UWS
0.116272716193725,UARR11,UWS
0.066404137219192,UARR11,UWS
0.0261062061831,UARR11,UWS
0.0458459321502019,UARR11,UWS
0.116952568854943,UARR11,UWS
0.105362776085364,UARR11,UWS
0.032843181525428,UARR11,UWS
0.0092818191028768,UARR11,UWS
0.037917831529993,UARR11,UWS
0.030768566201933,UARR11,UWS
0.0362362012910864,UARR11,UWS
0.0320407637455399,UARR11,UWS
0.0428075118129151,UARR11,UWS
0.00925052001632004,UARR11,UWS
0.0128237437413451,UARR11,UWS
0.026936920430826,UARR11,UWS
0.032947792819543,UARR11,UWS
0.0964825539130052,UARR11,UWS
0.047013365013718,UARR11,UWS
0.0173104467234609,UARR11,UWS
0.020556409222262,UARR11,UWS
0.040085288933057,UARR11,UWS
0.060318644705324,UARR11,UWS
0.019528513208934,UARR11,UWS
0.00770907215479499,UARR11,UWS
0.108940349435959,UARR11,UWS
0.042325017326601,UARR11,UWS
0.09440775683793,UARR11,UWS
0.0702495734557835,UARR11,UWS
0.00674594537120199,UARR11,UWS
0.079423749251911,UARR11,UWS
0.03744812287189,UARR11,UWS
0.031136115033592,UARR11,UWS
0.037733118366475,UARR11,UWS
0.048971310577567,UARR11,UWS
0.0859065463563953,UARR11,UWS
0.022243786603432,UARR11,UWS
0.010399385579519,UARR11,UWS
0.0164644503182421,UARR11,UWS
0.010186925012059,UARR11,UWS
0.037302293916569,UARR11,UWS
0.040592699017452,UARR11,UWS
0.00952340724114498,UARR11,UWS
0.0550339055528061,UARR11,UWS
0.0708761421726654,UARR11,UWS
0.026087322062425,UARR11,UWS
0.00696263903280198,UARR11,UWS
0.033753822146652,UARR11,UWS
0.059080160652949,UARR11,UWS
0.003101099669511,UARR11,UWS
0.067057608766198,UARR11,UWS
0.033034919956751,UARR11,UWS
0.0213294743791389,UARR11,UWS
0.040589190272954,UARR12,UWS
0.00913602250456899,UARR12,UWS
0.068510524864248,UARR12,UWS
0.0361730489317911,UARR12,UWS
0.028359784893346,UARR12,UWS
0.000589308777375008,UARR12,UWS
0.0252066662228905,UARR12,UWS
0.058677482054168,UARR12,UWS
0.0474651566205,UARR12,UWS
0.119553321743941,UARR12,UWS
0.099209283109322,UARR12,UWS
0.106001076781646,UARR12,UWS
0.117878184546113,UARR12,UWS
0.0347071949030736,UARR12,UWS
0.117491313510654,UARR12,UWS
0.107007542345076,UARR12,UWS
0.113292385824035,UARR12,UWS
0.00051369624271802,UARR12,UWS
0.0047017390145111,UARR12,UWS
0.049101883382704,UARR12,UWS
0.109655487352031,UARR12,UWS
0.013778437992611,UARR12,UWS
0.12753958841034,UARR12,UWS
0.177855379036776,UARR12,UWS
0.065282108195803,UARR12,UWS
0.105669710760469,UARR12,UWS
0.129534690709841,UARR12,UWS
0.111943280820425,UARR12,UWS
0.019274709007602,UARR12,UWS
0.035085371549345,UARR12,UWS
0.067131771737723,UARR12,UWS
0.080670064715572,UARR12,UWS
0.022912864838914,UARR12,UWS
0.012325420159236,UARR12,UWS
0.0038134668113139,UARR12,UWS
0.021390704999934,UARR12,UWS
0.165831868178837,UARR12,UWS
0.111966338447831,UARR12,UWS
0.00865774517632201,UARR12,UWS
0.140082131412508,UARR12,UWS
0.045035956529644,UARR12,UWS
0.00709349744256239,UARR12,UWS
0.0909438594596339,UARR12,UWS
0.0304828469162348,UARR12,UWS
0.135288653865573,UARR12,UWS
0.102748677339726,UARR12,UWS
0.0621634840493347,UARR12,UWS
0.034720363163958,UARR12,UWS
0.147098858657706,UARR12,UWS
0.3262435169783,UARR12,UWS
0.0199700878625794,UARR12,UWS
0.138104682999587,UARR12,UWS
0.037814874476403,UARR12,UWS
0.137853217001722,UARR12,UWS
0.025819251114783,UARR12,UWS
0.028407091119502,UARR13,UWS
0.0460538153534695,UARR13,UWS
0.049791286174547,UARR13,UWS
0.020372959561234,UARR13,UWS
0.0013453596432584,UARR13,UWS
0.011630357556159,UARR13,UWS
0.0638070550797163,UARR13,UWS
0.034017039668166,UARR13,UWS
0.0347441308437291,UARR13,UWS
0.011170818517501,UARR13,UWS
0.00627526212213103,UARR13,UWS
0.024500153503546,UARR13,UWS
0.0042987896927821,UARR13,UWS
0.014018498224271,UARR13,UWS
0.0162283955806452,UARR13,UWS
0.023809158761182,UARR13,UWS
0.00518656941434692,UARR13,UWS
0.0319711431675329,UARR13,UWS
0.00526517859162401,UARR13,UWS
0.000651353914093988,UARR13,UWS
0.017560776576877,UARR13,UWS
0.010322159338897,UARR13,UWS
0.04394541535413,UARR13,UWS
0.0116694588402441,UARR13,UWS
0.017631805555118,UARR13,UWS
0.0033596024762031,UARR13,UWS
0.00993099447944701,UARR13,UWS
0.0216817826885976,UARR13,UWS
0.00946113663046499,UARR13,UWS
0.0112006793658413,UARR13,UWS
0.036042850133732,UARR13,UWS
0.0187122877746161,UARR13,UWS
0.014594041876786,UARR13,UWS
0.028462403865194,UARR13,UWS
0.0307977137109789,UARR13,UWS
0.016448618227944,UARR13,UWS
0.01694776434245,UARR13,UWS
0.020051261054222,UARR13,UWS
0.00292120670784501,UARR13,UWS
0.0170457324734049,UARR13,UWS
0.001709918510028,UARR13,UWS
0.0139235528152968,UARR13,UWS
0.012037002235459,UARR13,UWS
0.00280271971678771,UARR13,UWS
0.022513164606777,UARR13,UWS
0.031875743700302,UARR13,UWS
0.0487167980667793,UARR13,UWS
0.02199355116087,UARR13,UWS
0.0100059498469366,UARR13,UWS
0.01746520827146,UARR13,UWS
0.049582974908914,UARR13,UWS
0.00360942827844601,UARR13,UWS
0.00537372915414502,UARR13,UWS
0.033646146409814,UARR13,UWS
0.0329163869972219,UARR13,UWS
0.024408120893474,WK1,SLEEP
0.034859623570807,WK1,SLEEP
0.081902515135138,WK1,SLEEP
0.0370543555535651,WK1,SLEEP
0.0012119352605131,WK1,SLEEP
0.030792739645877,WK1,SLEEP
0.037101301301569,WK1,SLEEP
0.065946948587457,WK1,SLEEP
0.0199310880808019,WK1,SLEEP
0.061606024626213,WK1,SLEEP
0.022005853276886,WK1,SLEEP
0.040316537432672,WK1,SLEEP
0.0366199646697785,WK1,SLEEP
0.06083552240722,WK1,SLEEP
0.039958640349799,WK1,SLEEP
0.014785678412041,WK1,SLEEP
0.019940793302726,WK1,SLEEP
0.017159866469408,WK1,SLEEP
0.061566244521005,WK1,SLEEP
0.026271723269841,WK1,SLEEP
0.00866048052106505,WK1,SLEEP
0.0503919775144889,WK1,SLEEP
0.010863266023234,WK1,SLEEP
0.0193141151006681,WK1,SLEEP
0.029182666314495,WK1,SLEEP
0.056793061657147,WK1,SLEEP
0.067341377428882,WK1,SLEEP
0.066755927854754,WK1,SLEEP
0.074914490752405,WK1,SLEEP
0.007906400922158,WK1,SLEEP
0.037110926200029,WK1,SLEEP
0.00808826489465697,WK1,SLEEP
0.123620070244157,WK1,SLEEP
0.133131240116524,WK1,SLEEP
0.00885283094126804,WK1,SLEEP
0.027712639567964,WK1,SLEEP
0.018876710903637,WK1,SLEEP
0.0437005022297799,WK1,SLEEP
0.0493683546988219,WK1,SLEEP
0.077356496311005,WK1,SLEEP
0.061957708950051,WK1,SLEEP
0.0138445995698438,WK1,SLEEP
0.0050967384964781,WK1,SLEEP
0.114525477388843,WK1,SLEEP
0.052819076655688,WK1,SLEEP
0.00673567765990801,WK1,SLEEP
0.0666441939417916,WK1,SLEEP
0.046578488864309,WK1,SLEEP
0.001421445793826,WK1,SLEEP
0.018620935942396,WK1,SLEEP
0.013813765194171,WK1,SLEEP
0.036804437170152,WK1,SLEEP
0.059181188224662,WK1,SLEEP
0.038822225663747,WK1,SLEEP
0.067403084715642,WK1,SLEEP
0.06339354589389,WK2,SLEEP
0.118420633857459,WK2,SLEEP
0.0237924216102,WK2,SLEEP
0.013607667602948,WK2,SLEEP
0.0658257467776084,WK2,SLEEP
0.105781427612671,WK2,SLEEP
0.165819232323767,WK2,SLEEP
0.0577669013647849,WK2,SLEEP
0.0330847807412741,WK2,SLEEP
0.087649251076526,WK2,SLEEP
0.026596843418524,WK2,SLEEP
0.00931051668147503,WK2,SLEEP
0.076801670455604,WK2,SLEEP
0.11492026180867,WK2,SLEEP
0.076089565757078,WK2,SLEEP
0.042785990371734,WK2,SLEEP
0.04306729605351,WK2,SLEEP
0.025213747118644,WK2,SLEEP
0.07995546037804,WK2,SLEEP
0.099446365739349,WK2,SLEEP
0.080655174859852,WK2,SLEEP
0.0209666327567553,WK2,SLEEP
0.0820129215769391,WK2,SLEEP
0.064905360740113,WK2,SLEEP
0.018482251636749,WK2,SLEEP
0.106170970635184,WK2,SLEEP
0.035212566797167,WK2,SLEEP
0.024304595533879,WK2,SLEEP
0.16719236890326,WK2,SLEEP
0.074921350777902,WK2,SLEEP
0.176627982489532,WK2,SLEEP
0.000529627345280059,WK2,SLEEP
0.043558215937674,WK2,SLEEP
0.143024801437958,WK2,SLEEP
0.00945595712972203,WK2,SLEEP
0.0712268083071566,WK2,SLEEP
7.07756225920009e-05,WK2,SLEEP
0.049502688083152,WK2,SLEEP
0.032562637617221,WK2,SLEEP
0.054767472092729,WK2,SLEEP
0.028267478885737,WK2,SLEEP
0.0373567304593062,WK2,SLEEP
0.099936728514928,WK2,SLEEP
0.026112549835795,WK2,SLEEP
0.102432669588451,WK2,SLEEP
0.148364806191206,WK2,SLEEP
0.064064323434172,WK2,SLEEP
0.148578397667814,WK2,SLEEP
0.057987116496796,WK2,SLEEP
0.00356088168956503,WK2,SLEEP
0.11915564124074,WK2,SLEEP
0.040475495724316,WK2,SLEEP
0.0588958229284691,WK2,SLEEP
0.012376071738525,WK2,SLEEP
0.066481271146299,WK2,SLEEP
0.023311976641258,WK3,SLEEP
0.070057852017944,WK3,SLEEP
0.015017038576171,WK3,SLEEP
0.029864281015146,WK3,SLEEP
0.015647164310006,WK3,SLEEP
0.049056813201637,WK3,SLEEP
0.034934673170675,WK3,SLEEP
0.01839178750037,WK3,SLEEP
0.011433648200403,WK3,SLEEP
0.052763864202197,WK3,SLEEP
0.011543162180067,WK3,SLEEP
0.115952529359656,WK3,SLEEP
0.050791083684452,WK3,SLEEP
0.046423934807939,WK3,SLEEP
0.0273058316542793,WK3,SLEEP
0.029580524060709,WK3,SLEEP
0.050457459202999,WK3,SLEEP
0.055363832205396,WK3,SLEEP
0.055099809972394,WK3,SLEEP
