sp_corrmatrix,subj,cond
0.227396633193324,S6,SLEEP
-0.419352275767599,S6,SLEEP
-0.669234920227509,S6,SLEEP
-0.239624173134714,S6,SLEEP
0.295009747290147,S6,SLEEP
0.394310490936952,S6,SLEEP
0.12499633367925,S6,SLEEP
0.112137447016193,S6,SLEEP
-0.109967370344699,S6,SLEEP
-0.300572240242597,S6,SLEEP
-0.590021163374532,S6,SLEEP
-0.394999227344663,S6,SLEEP
-0.353740795445962,S6,SLEEP
0.110190993449254,S6,SLEEP
-0.50671726430999,S6,SLEEP
0.0760374903994709,S6,SLEEP
0.627104990202402,S6,SLEEP
-0.652951907094319,S6,SLEEP
-0.265603334367907,S6,SLEEP
0.359797950623097,S6,SLEEP
-0.207229494341403,S6,SLEEP
-0.192430543755162,S6,SLEEP
-0.452356075934999,S6,SLEEP
-0.319975329023359,S6,SLEEP
-0.223429993999676,S6,SLEEP
-0.37415527190443,S6,SLEEP
-0.120757469929392,S6,SLEEP
0.203634226536936,S6,SLEEP
0.360949206095731,S6,SLEEP
-0.417665517922933,S6,SLEEP
0.531577561197171,S6,SLEEP
-0.102269996759925,S6,SLEEP
-0.614905450533707,S6,SLEEP
-0.309529946992755,S6,SLEEP
0.36043599911927,S6,SLEEP
0.00720010243263094,S6,SLEEP
0.00917669764736299,S6,SLEEP
-0.129969521909064,S6,SLEEP
-0.549020722412602,S6,SLEEP
-0.437913971924249,S6,SLEEP
0.132206794655919,S6,SLEEP
0.590049245401957,S6,SLEEP
-0.175469952934011,S6,SLEEP
0.45526379204071,S6,SLEEP
-0.23919744970334,S6,SLEEP
0.176469016213665,S6,SLEEP
0.492949140523916,S6,SLEEP
0.449949705639209,S6,SLEEP
0.3690919939323,S6,SLEEP
0.371999390914177,S7,SLEEP
-0.267265496014229,S7,SLEEP
0.461516701009159,S7,SLEEP
0.46261592433246,S7,SLEEP
-0.126623555729794,S7,SLEEP
-0.57214133621907,S7,SLEEP
0.22771054747955,S7,SLEEP
-0.455979130941514,S7,SLEEP
-0.547516609991423,S7,SLEEP
-0.122139011012503,S7,SLEEP
0.202495679325993,S7,SLEEP
0.194499916201607,S7,SLEEP
0.220991673356463,S7,SLEEP
0.361994959929791,S7,SLEEP
-0.0274749673930099,S7,SLEEP
-0.317991305393019,S7,SLEEP
-0.375522714707161,S7,SLEEP
-0.502269522791251,S7,SLEEP
-0.555291490575711,S7,SLEEP
0.306999393430622,S7,SLEEP
-0.576214949741016,S7,SLEEP
-0.119032035466103,S7,SLEEP
0.634961974929125,S7,SLEEP
-0.63770176561066,S7,SLEEP
-0.299362957612965,S7,SLEEP
0.340214257019395,S7,SLEEP
-0.0965491974921091,S7,SLEEP
-0.293165275421791,S7,SLEEP
-0.532507471905054,S7,SLEEP
-0.192201651613952,S7,SLEEP
-0.244297414736929,S7,SLEEP
-0.572069399919301,S7,SLEEP
-0.0112579925904295,S7,SLEEP
0.24962767557325,S7,SLEEP
0.463777310975293,S7,SLEEP
-0.499740175905729,S7,SLEEP
0.599694123519122,S7,SLEEP
0.107579433697094,S7,SLEEP
-0.621191205299746,S7,SLEEP
-0.322996709739997,S7,SLEEP
0.191039311727079,S7,SLEEP
-0.0132719942799713,S7,SLEEP
0.275609993725196,S7,SLEEP
-0.31623473024105,S7,SLEEP
-0.617747237709749,S7,SLEEP
-0.536117372479997,S7,SLEEP
0.143955906740441,S7,SLEEP
0.539529529549925,S7,SLEEP
-0.121647555921194,S7,SLEEP
0.390336996991294,S7,SLEEP
-0.209211039179311,S7,SLEEP
0.262915291065494,S7,SLEEP
0.371193021930699,S7,SLEEP
0.177539066614139,S7,SLEEP
0.537770079295453,S7,SLEEP
0.359557909144717,S8,SLEEP
-0.223079797410075,S8,SLEEP
0.443957924923309,S8,SLEEP
0.467973295571959,S8,SLEEP
-0.192746601962491,S8,SLEEP
-0.529677529574122,S8,SLEEP
0.29532099740265,S8,SLEEP
-0.441549091236395,S8,SLEEP
-0.579200740497972,S8,SLEEP
-0.114611249957199,S8,SLEEP
0.359623511377091,S8,SLEEP
0.401911164067394,S8,SLEEP
0.1659123930495,S8,SLEEP
0.202099945919575,S8,SLEEP
0.0197012919967194,S8,SLEEP
-0.343433133255006,S8,SLEEP
-0.479679915511602,S8,SLEEP
-0.405141609694699,S8,SLEEP
-0.497551300649463,S8,SLEEP
0.349202774173114,S8,SLEEP
-0.591350325536771,S8,SLEEP
-0.204416799775923,S8,SLEEP
0.5767997012139,S8,SLEEP
-0.590923409556293,S8,SLEEP
-0.3099510443996,S8,SLEEP
0.333204937456026,S8,SLEEP
-0.160699649029019,S8,SLEEP
-0.135422690099351,S8,SLEEP
-0.522249011134973,S8,SLEEP
-0.296231701194333,S8,SLEEP
-0.0793964321739165,S8,SLEEP
-0.594676709693499,S8,SLEEP
-0.292212436199236,S8,SLEEP
0.152423761192533,S8,SLEEP
0.339694799599153,S8,SLEEP
-0.513410790947735,S8,SLEEP
0.499699720261966,S8,SLEEP
-0.0111912159227059,S8,SLEEP
-0.595009090473017,S8,SLEEP
-0.174493955901199,S8,SLEEP
0.299252377763047,S8,SLEEP
-0.1572936994701,S8,SLEEP
0.297169231024267,S8,SLEEP
-0.0425423390137993,S8,SLEEP
-0.479630119912619,S8,SLEEP
-0.574053562291062,S8,SLEEP
0.161433010410632,S8,SLEEP
0.671731139299094,S8,SLEEP
-0.27791792196052,S8,SLEEP
0.269403299299013,S8,SLEEP
-0.290471979945796,S8,SLEEP
0.457799497999245,S8,SLEEP
0.476163622933999,S8,SLEEP
0.327972913441616,S8,SLEEP
0.229031712191001,S8,SLEEP
0.519513909564962,S9,SLEEP
-0.16935133549974,S9,SLEEP
0.539492992593695,S9,SLEEP
-0.531341917634062,S9,SLEEP
0.0579626420959434,S9,SLEEP
-0.531369219919347,S9,SLEEP
0.449255737320151,S9,SLEEP
-0.3277037129759,S9,SLEEP
-0.622169925994696,S9,SLEEP
0.0510932947911123,S9,SLEEP
0.459257909999925,S9,SLEEP
0.399961714094459,S9,SLEEP
-0.601701155974417,S9,SLEEP
0.362276299956,S9,SLEEP
0.0196654742347722,S9,SLEEP
-0.115041992115333,S9,SLEEP
-0.449457996062752,S9,SLEEP
-0.501494629637199,S9,SLEEP
-0.413367312070794,S9,SLEEP
0.19032932369716,S9,SLEEP
-0.0979327546211444,S9,SLEEP
-0.052957492990924,S9,SLEEP
0.521110444552072,S9,SLEEP
-0.636242203946035,S9,SLEEP
-0.471527994299151,S9,SLEEP
0.212720240635433,S9,SLEEP
-0.432411906471962,S9,SLEEP
-0.323443294991644,S9,SLEEP
-0.37994193191742,S9,SLEEP
-0.430475314976791,S9,SLEEP
-0.027905994392233,S9,SLEEP
-0.555917665726059,S9,SLEEP
-0.257342517939972,S9,SLEEP
0.256231470079901,S9,SLEEP
-0.295635539799776,S9,SLEEP
0.219632714709179,S9,SLEEP
-0.0942496996906655,S9,SLEEP
0.559057933009291,S9,SLEEP
0.905156795976941,S9,SLEEP
0.30377162364092,S9,SLEEP
0.319441201295154,S9,SLEEP
0.0717133159769553,S9,SLEEP
0.204469331439941,S9,SLEEP
-0.349909041729992,S9,SLEEP
-0.496009231999469,S9,SLEEP
-0.591229714279417,S9,SLEEP
0.0457907659229962,S9,SLEEP
0.460579903970455,S9,SLEEP
-0.520420509956444,S9,SLEEP
0.3367579177919,S9,SLEEP
-0.422452935592726,S9,SLEEP
0.421452720350531,S9,SLEEP
0.259162771563122,S9,SLEEP
0.206922010395976,S9,SLEEP
0.106663736039942,S9,SLEEP
0.451906391696626,S10,SLEEP
-0.225996195195091,S10,SLEEP
0.479671120997299,S10,SLEEP
-0.41297365991424,S10,SLEEP
-0.0779919729431731,S10,SLEEP
-0.545305509021932,S10,SLEEP
0.55059979499664,S10,SLEEP
-0.13041315166337,S10,SLEEP
-0.652551104604739,S10,SLEEP
0.00170125409255319,S10,SLEEP
0.361404672505957,S10,SLEEP
0.369295541297671,S10,SLEEP
-0.573906012473799,S10,SLEEP
0.321652904179031,S10,SLEEP
-0.0349604339396931,S10,SLEEP
0.00569090053104354,S10,SLEEP
-0.329364974229966,S10,SLEEP
-0.4664200361124,S10,SLEEP
-0.436927960933252,S10,SLEEP
0.274972646991049,S10,SLEEP
-0.175595477559359,S10,SLEEP
-0.0431109574547193,S10,SLEEP
0.556216439999926,S10,SLEEP
-0.60697305701526,S10,SLEEP
-0.593636209694032,S10,SLEEP
0.270474052620199,S10,SLEEP
-0.267472273672921,S10,SLEEP
-0.291176434927505,S10,SLEEP
-0.453322345455504,S10,SLEEP
-0.356025129606915,S10,SLEEP
-0.0399503927769604,S10,SLEEP
-0.494525640202709,S10,SLEEP
-0.315603479160292,S10,SLEEP
0.247527370702969,S10,SLEEP
-0.2029417105304,S10,SLEEP
0.0944491941639972,S10,SLEEP
-0.013451320123079,S10,SLEEP
0.557519453349629,S10,SLEEP
0.597947334995435,S10,SLEEP
0.393794702456194,S10,SLEEP
0.347462599460992,S10,SLEEP
0.0443497979923599,S10,SLEEP
0.204916599419095,S10,SLEEP
-0.0749706970955365,S10,SLEEP
-0.57727662129624,S10,SLEEP
-0.594612071929752,S10,SLEEP
-0.169739647329943,S10,SLEEP
0.596269365699423,S10,SLEEP
-0.393279699910923,S10,SLEEP
0.415379969425919,S10,SLEEP
-0.494336452919752,S10,SLEEP
0.170429954741264,S10,SLEEP
0.0979599997917747,S10,SLEEP
0.112977663073972,S10,SLEEP
0.134971102097554,S10,SLEEP
0.469504907793651,S2,SLEEP
-0.323204559471611,S2,SLEEP
0.376652339517706,S2,SLEEP
-0.372295000369499,S2,SLEEP
0.0749914434917946,S2,SLEEP
-0.491006032367092,S2,SLEEP
0.414599042941535,S2,SLEEP
0.0305469935559599,S2,SLEEP
-0.656796202997399,S2,SLEEP
-0.135226513029359,S2,SLEEP
0.34513525974519,S2,SLEEP
0.30595157336276,S2,SLEEP
-0.54966524749619,S2,SLEEP
0.416632531023,S2,SLEEP
0.110440626296193,S2,SLEEP
-0.2394193946079,S2,SLEEP
-0.222972141205557,S2,SLEEP
-0.421120495579996,S2,SLEEP
-0.557565353441499,S2,SLEEP
0.190539215330069,S2,SLEEP
-0.104674939426246,S2,SLEEP
-0.0124450074327923,S2,SLEEP
0.705749515797693,S2,SLEEP
-0.699579219096794,S2,SLEEP
-0.579412325901607,S2,SLEEP
0.329520074919996,S2,SLEEP
-0.366299231062913,S2,SLEEP
-0.12476544596211,S2,SLEEP
-0.419477159525653,S2,SLEEP
-0.21724001632997,S2,SLEEP
-0.11927191173435,S2,SLEEP
-0.570236312263046,S2,SLEEP
-0.22957916994211,S2,SLEEP
0.111094599119442,S2,SLEEP
-0.323291590722175,S2,SLEEP
-0.0399959134399344,S2,SLEEP
0.169921437199947,S2,SLEEP
0.271241904679955,S2,SLEEP
0.532019032473499,S2,SLEEP
0.510631502790225,S2,SLEEP
0.271529265569975,S2,SLEEP
-0.097375999349392,S2,SLEEP
0.357314144995554,S2,SLEEP
-0.190492256493439,S2,SLEEP
-0.547997249249297,S2,SLEEP
-0.640560440022664,S2,SLEEP
-0.293319992467939,S2,SLEEP
0.496112465774992,S2,SLEEP
-0.413607316220197,S2,SLEEP
0.623366965340419,S2,SLEEP
-0.373719473699293,S2,SLEEP
0.437461702965621,S2,SLEEP
-0.0929716543159225,S2,SLEEP
0.167259996427232,S2,SLEEP
0.21427134073659,S2,SLEEP
